Id,EntryTime,ExitTime,EntryPrice,ExitPrice,EntryQty,ExitQty,QtyAbs,TradePL,GrossPL,Commission,NetPL,PointsPerContract,GrossAmount,NetAmount,AmountExit,PositionAfterExit,BaseStrategy,StrategyRaw,Symbol,EntrySide,ExitSide,ExitReason,Direction,HoldMins,Session
854,,2025-05-19 06:45:00,,,,-1.0,1.0,55.0,55.0,4.04,50.96,11.0,55.0,50.96,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(55.00)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
856,,2025-05-19 09:15:00,,,,1.0,1.0,12.5,12.5,4.04,8.46,2.5,12.5,8.46,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(53.75)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
858,,2025-05-19 09:30:00,,,,-1.0,1.0,26.25,26.25,4.04,22.21,5.25,26.25,22.21,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
860,,2025-05-20 03:45:00,,,,1.0,1.0,-245.0,-245.0,4.04,-249.04,-49.0,-245.0,-249.04,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
862,,2025-05-20 07:00:00,,,,-1.0,1.0,46.25,46.25,4.04,42.21,9.25,46.25,42.21,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
864,,2025-05-21 04:15:00,,,,1.0,1.0,200.0,200.0,4.04,195.96,40.0,200.0,195.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
866,,2025-05-21 04:45:00,,,,-1.0,1.0,-30.0,-30.0,4.04,-34.04,-6.0,-30.0,-34.04,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(-30.00)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
868,,2025-05-21 05:15:00,,,,1.0,1.0,2.5,2.5,4.04,-1.54,0.5,2.5,-1.54,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
870,,2025-05-21 07:00:00,,,,-1.0,1.0,-25.0,-25.0,4.04,-29.04,-5.0,-25.0,-29.04,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(52.50)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
872,,2025-05-21 08:45:00,,,,1.0,1.0,-1.25,-1.25,4.04,-5.29,-0.25,-1.25,-5.29,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
874,,2025-05-22 04:00:00,,,,-1.0,1.0,-253.75,-253.75,4.04,-257.79,-50.75,-253.75,-257.79,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
876,,2025-05-22 07:00:00,,,,1.0,1.0,18.75,18.75,4.04,14.71,3.75,18.75,14.71,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
878,,2025-05-22 08:45:00,,,,-1.0,1.0,-96.25,-96.25,4.04,-100.29,-19.25,-96.25,-100.29,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(78.75)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
880,,2025-05-22 09:00:00,,,,1.0,1.0,-70.0,-70.0,4.04,-74.04,-14.0,-70.0,-74.04,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(50.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
882,,2025-05-22 09:15:00,,,,-1.0,1.0,11.25,11.25,4.04,7.21,2.25,11.25,7.21,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(160.00)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
884,,2025-05-23 05:15:00,,,,1.0,1.0,23.75,23.75,4.04,19.71,4.75,23.75,19.71,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(57.50)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
886,,2025-05-23 06:00:00,,,,-1.0,1.0,3.75,3.75,4.04,-0.29000000000000004,0.75,3.75,-0.29000000000000004,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(68.75)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
888,,2025-05-23 06:15:00,,,,1.0,1.0,21.25,21.25,4.04,17.21,4.25,21.25,17.21,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(75.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
890,,2025-05-23 08:30:00,,,,-1.0,1.0,-365.0,-365.0,4.04,-369.04,-73.0,-365.0,-369.04,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(70.00)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
892,,2025-05-23 08:45:00,,,,1.0,1.0,5.0,5.0,4.04,0.96,1.0,5.0,0.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(445.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
894,,2025-05-26 03:45:00,,,,-1.0,1.0,532.5,532.5,4.04,528.46,106.5,532.5,528.46,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
896,,2025-05-27 04:00:00,,,,1.0,1.0,-102.5,-102.5,4.04,-106.54,-20.5,-102.5,-106.54,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(-30.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
898,,2025-05-27 04:15:00,,,,-1.0,1.0,-2.5,-2.5,4.04,-6.54,-0.5,-2.5,-6.54,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
900,,2025-05-27 08:45:00,,,,1.0,1.0,80.0,80.0,4.04,75.96,16.0,80.0,75.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(63.75)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
902,,2025-05-27 09:30:00,,,,-1.0,1.0,-20.0,-20.0,4.04,-24.04,-4.0,-20.0,-24.04,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(0.00)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
904,,2025-05-28 03:30:00,,,,1.0,1.0,-193.75,-193.75,4.04,-197.79,-38.75,-193.75,-197.79,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
906,,2025-05-28 06:45:00,,,,-1.0,1.0,66.25,66.25,4.04,62.21,13.25,66.25,62.21,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
908,,2025-05-28 09:30:00,,,,1.0,1.0,-12.5,-12.5,4.04,-16.54,-2.5,-12.5,-16.54,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(0.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
910,,2025-05-29 03:45:00,,,,-1.0,1.0,301.25,301.25,4.04,297.21,60.25,301.25,297.21,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
912,,2025-05-29 04:30:00,,,,1.0,1.0,33.75,33.75,4.04,29.71,6.75,33.75,29.71,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(57.50)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
914,,2025-05-30 04:15:00,,,,-1.0,1.0,-378.75,-378.75,4.04,-382.79,-75.75,-378.75,-382.79,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
916,,2025-05-30 08:15:00,,,,1.0,1.0,146.25,146.25,4.04,142.21,29.25,146.25,142.21,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(158.75)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
918,,2025-05-30 08:45:00,,,,-1.0,1.0,72.5,72.5,4.04,68.46,14.5,72.5,68.46,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(65.00)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
920,,2025-05-30 09:00:00,,,,1.0,1.0,22.5,22.5,4.04,18.46,4.5,22.5,18.46,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(108.75)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
922,,2025-06-02 03:45:00,,,,-1.0,1.0,-93.75,-93.75,4.04,-97.79,-18.75,-93.75,-97.79,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(55.00)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
924,,2025-06-02 04:00:00,,,,1.0,1.0,-2.5,-2.5,4.04,-6.54,-0.5,-2.5,-6.54,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
926,,2025-06-02 04:15:00,,,,-1.0,1.0,50.0,50.0,4.04,45.96,10.0,50.0,45.96,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(50.00)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
928,,2025-06-02 05:15:00,,,,1.0,1.0,45.0,45.0,4.04,40.96,9.0,45.0,40.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
930,,2025-06-02 07:00:00,,,,-1.0,1.0,42.5,42.5,4.04,38.46,8.5,42.5,38.46,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
932,,2025-06-02 09:30:00,,,,1.0,1.0,-36.25,-36.25,4.04,-40.29,-7.25,-36.25,-40.29,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(0.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
934,,2025-06-03 05:45:00,,,,-1.0,1.0,132.5,132.5,4.04,128.46,26.5,132.5,128.46,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(50.00)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
936,,2025-06-03 06:15:00,,,,1.0,1.0,18.75,18.75,4.04,14.71,3.75,18.75,14.71,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
938,,2025-06-03 06:45:00,,,,-1.0,1.0,28.75,28.75,4.04,24.71,5.75,28.75,24.71,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
940,,2025-06-03 09:30:00,,,,1.0,1.0,-86.25,-86.25,4.04,-90.29,-17.25,-86.25,-90.29,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(0.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
942,,2025-06-04 03:30:00,,,,-1.0,1.0,195.0,195.0,4.04,190.96,39.0,195.0,190.96,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
944,,2025-06-04 08:30:00,,,,1.0,1.0,18.75,18.75,4.04,14.71,3.75,18.75,14.71,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(71.25)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
946,,2025-06-05 03:30:00,,,,-1.0,1.0,60.0,60.0,4.04,55.96,12.0,60.0,55.96,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
948,,2025-06-05 05:15:00,,,,1.0,1.0,32.5,32.5,4.04,28.46,6.5,32.5,28.46,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(52.50)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
950,,2025-06-05 05:45:00,,,,-1.0,1.0,13.75,13.75,4.04,9.71,2.75,13.75,9.71,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
952,,2025-06-05 07:15:00,,,,1.0,1.0,43.75,43.75,4.04,39.71,8.75,43.75,39.71,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(50.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
954,,2025-06-05 09:00:00,,,,-1.0,1.0,70.0,70.0,4.04,65.96,14.0,70.0,65.96,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(65.00)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
956,,2025-06-05 09:30:00,,,,1.0,1.0,-13.75,-13.75,4.04,-17.79,-2.75,-13.75,-17.79,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(0.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
958,,2025-06-06 03:45:00,,,,-1.0,1.0,-117.5,-117.5,4.04,-121.54,-23.5,-117.5,-121.54,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
960,,2025-06-10 03:15:00,,,,1.0,1.0,-178.75,-178.75,4.04,-182.79,-35.75,-178.75,-182.79,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
962,,2025-06-10 04:00:00,,,,-1.0,1.0,-10.0,-10.0,4.04,-14.04,-2.0,-10.0,-14.04,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(50.00)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
964,,2025-06-10 04:15:00,,,,1.0,1.0,37.5,37.5,4.04,33.46,7.5,37.5,33.46,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
966,,2025-06-10 04:45:00,,,,-1.0,1.0,53.75,53.75,4.04,49.71,10.75,53.75,49.71,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(53.75)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
968,,2025-06-11 03:30:00,,,,1.0,1.0,-93.75,-93.75,4.04,-97.79,-18.75,-93.75,-97.79,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
970,,2025-06-11 04:00:00,,,,-1.0,1.0,31.25,31.25,4.04,27.21,6.25,31.25,27.21,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
972,,2025-06-11 08:45:00,,,,1.0,1.0,-148.75,-148.75,4.04,-152.79,-29.75,-148.75,-152.79,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(-107.50)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
974,,2025-06-11 09:00:00,,,,-1.0,1.0,-18.75,-18.75,4.04,-22.79,-3.75,-18.75,-22.79,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(161.25)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
976,,2025-06-11 09:15:00,,,,1.0,1.0,15.0,15.0,4.04,10.96,3.0,15.0,10.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(-73.75)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
978,,2025-06-12 08:45:00,,,,-1.0,1.0,-218.75,-218.75,4.04,-222.79,-43.75,-218.75,-222.79,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(83.75)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
980,,2025-06-12 09:30:00,,,,1.0,1.0,-6.25,-6.25,4.04,-10.29,-1.25,-6.25,-10.29,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(0.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
982,,2025-06-13 03:15:00,,,,-1.0,1.0,-207.5,-207.5,4.04,-211.54,-41.5,-207.5,-211.54,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
984,,2025-06-13 09:30:00,,,,1.0,1.0,-120.0,-120.0,4.04,-124.04,-24.0,-120.0,-124.04,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(0.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
986,,2025-06-16 03:15:00,,,,-1.0,1.0,341.25,341.25,4.04,337.21,68.25,341.25,337.21,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
988,,2025-06-16 05:45:00,,,,1.0,1.0,47.5,47.5,4.04,43.46,9.5,47.5,43.46,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(55.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
990,,2025-06-16 06:15:00,,,,-1.0,1.0,21.25,21.25,4.04,17.21,4.25,21.25,17.21,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
992,,2025-06-17 03:15:00,,,,1.0,1.0,0.0,0.0,4.04,-4.04,0.0,0.0,-4.04,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
994,,2025-06-17 07:15:00,,,,-1.0,1.0,3.75,3.75,4.04,-0.29000000000000004,0.75,3.75,-0.29000000000000004,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(67.50)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
996,,2025-06-17 09:30:00,,,,1.0,1.0,-23.75,-23.75,4.04,-27.79,-4.75,-23.75,-27.79,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(0.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
998,,2025-06-18 03:15:00,,,,-1.0,1.0,-65.0,-65.0,4.04,-69.04,-13.0,-65.0,-69.04,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
1000,,2025-06-18 07:00:00,,,,1.0,1.0,80.0,80.0,4.04,75.96,16.0,80.0,75.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(95.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
1002,,2025-06-18 07:45:00,,,,-1.0,1.0,56.25,56.25,4.04,52.21,11.25,56.25,52.21,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(56.25)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
1004,,2025-06-18 08:45:00,,,,1.0,1.0,15.0,15.0,4.04,10.96,3.0,15.0,10.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(53.75)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
1006,,2025-06-18 09:30:00,,,,-1.0,1.0,6.25,6.25,4.04,2.21,1.25,6.25,2.21,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(0.00)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
1008,,2025-06-19 03:15:00,,,,1.0,1.0,156.25,156.25,4.04,152.21,31.25,156.25,152.21,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
1010,,2025-06-19 03:30:00,,,,-1.0,1.0,-33.75,-33.75,4.04,-37.79,-6.75,-33.75,-37.79,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(-33.75)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
1012,,2025-06-19 03:45:00,,,,1.0,1.0,10.0,10.0,4.04,5.96,2.0,10.0,5.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
1014,,2025-06-20 03:30:00,,,,-1.0,1.0,96.25,96.25,4.04,92.21,19.25,96.25,92.21,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
1016,,2025-06-20 04:45:00,,,,1.0,1.0,23.75,23.75,4.04,19.71,4.75,23.75,19.71,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(61.25)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
1018,,2025-06-20 07:45:00,,,,-1.0,1.0,102.5,102.5,4.04,98.46,20.5,102.5,98.46,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
1020,,2025-06-23 07:15:00,,,,1.0,1.0,122.5,122.5,4.04,118.46,24.5,122.5,118.46,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(76.25)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
1022,,2025-06-23 08:15:00,,,,-1.0,1.0,7.5,7.5,4.04,3.46,1.5,7.5,3.46,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(51.25)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
1024,,2025-06-23 08:30:00,,,,1.0,1.0,11.25,11.25,4.04,7.21,2.25,11.25,7.21,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(80.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
1026,,2025-06-23 09:00:00,,,,-1.0,1.0,58.75,58.75,4.04,54.71,11.75,58.75,54.71,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(58.75)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
1028,,2025-06-24 07:00:00,,,,1.0,1.0,-481.25,-481.25,4.04,-485.29,-96.25,-481.25,-485.29,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
1030,,2025-06-24 09:30:00,,,,-1.0,1.0,-23.75,-23.75,4.04,-27.79,-4.75,-23.75,-27.79,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(0.00)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
1032,,2025-06-25 04:30:00,,,,1.0,1.0,-131.25,-131.25,4.04,-135.29,-26.25,-131.25,-135.29,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
1034,,2025-06-25 07:45:00,,,,-1.0,1.0,35.0,35.0,4.04,30.96,7.0,35.0,30.96,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
1036,,2025-06-27 09:15:00,,,,1.0,1.0,-267.5,-267.5,4.04,-271.54,-53.5,-267.5,-271.54,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(56.25)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
1038,,2025-06-27 09:30:00,,,,-1.0,1.0,-5.0,-5.0,4.04,-9.04,-1.0,-5.0,-9.04,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(0.00)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
1040,,2025-06-30 08:45:00,,,,1.0,1.0,-203.75,-203.75,4.04,-207.79,-40.75,-203.75,-207.79,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
1042,,2025-07-02 08:00:00,,,,-1.0,1.0,26.25,26.25,4.04,22.21,5.25,26.25,22.21,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(-30.00)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
1044,,2025-07-02 08:45:00,,,,1.0,1.0,61.25,61.25,4.04,57.21,12.25,61.25,57.21,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
1046,,2025-07-03 03:30:00,,,,-1.0,1.0,227.5,227.5,4.04,223.46,45.5,227.5,223.46,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
1048,,2025-07-03 05:00:00,,,,1.0,1.0,43.75,43.75,4.04,39.71,8.75,43.75,39.71,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
1050,,2025-07-03 08:00:00,,,,-1.0,1.0,31.25,31.25,4.04,27.21,6.25,31.25,27.21,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
1052,,2025-07-03 08:45:00,,,,1.0,1.0,-37.5,-37.5,4.04,-41.54,-7.5,-37.5,-41.54,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(-37.50)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
1054,,2025-07-03 09:00:00,,,,-1.0,1.0,-15.0,-15.0,4.04,-19.04,-3.0,-15.0,-19.04,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(56.25)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
1056,,2025-07-03 09:15:00,,,,1.0,1.0,-22.5,-22.5,4.04,-26.54,-4.5,-22.5,-26.54,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(-45.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
1058,,2025-07-03 09:30:00,,,,-1.0,1.0,16.25,16.25,4.04,12.21,3.25,16.25,12.21,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
1060,,2025-07-04 03:15:00,,,,1.0,1.0,-25.0,-25.0,4.04,-29.04,-5.0,-25.0,-29.04,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
1062,,2025-07-07 05:45:00,,,,-1.0,1.0,7.5,7.5,4.04,3.46,1.5,7.5,3.46,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
1064,,2025-07-07 09:00:00,,,,1.0,1.0,-16.25,-16.25,4.04,-20.29,-3.25,-16.25,-20.29,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(53.75)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
1066,,2025-07-08 03:30:00,,,,-1.0,1.0,-98.75,-98.75,4.04,-102.79,-19.75,-98.75,-102.79,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
1068,,2025-07-08 06:30:00,,,,1.0,1.0,25.0,25.0,4.04,20.96,5.0,25.0,20.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
1070,,2025-07-08 07:15:00,,,,-1.0,1.0,31.25,31.25,4.04,27.21,6.25,31.25,27.21,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
